	Aerobic	Anaerobic	Contains_Mobile_Elements	Facultatively_Anaerobic	Forms_Biofilms	Gram_Negative	Gram_Positive	Potentially_Pathogenic	Stress_Tolerant
820672	0	0	0.081896552	1	0.205882353	1	0	0.270072993	0.762711864
4468016	0	1	0.00862069	0	0	0	1	0	0.016949153
4468014	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
653954	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
3658133	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
538523	0	0	0.004310345	0	0	1	0	0	0.016949153
4191053	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
522262	0	1	0.00862069	0	0	0	1	0.00729927	0.016949153
244850	1	0	0	0	0.029411765	1	0	0.01459854	0.016949153
244857	1	0	0	0	0.029411765	1	0	0.01459854	0
11164	1	0	0.004310345	0	0	1	0	0.00729927	0
926767	0	0	0.012931034	1	0	0	1	0.01459854	0
242098	0	0	0.00862069	0	0	0	1	0.01459854	0.016949153
4192102	0	1	0	0	0	1	0	0.01459854	0.016949153
28897	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
4387447	0	1	0.004310345	0	0.029411765	1	0	0	0.016949153
2079834	1	0	0	0	0.029411765	1	0	0.01459854	0.016949153
4387697	0	1	0	0	0	1	0	0.01459854	0
158630	0	1	0	0	0	1	0	0.01459854	0.016949153
4365300	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
192120	0	1	0	0	0	1	0	0.01459854	0.016949153
684352	0	0	0.004310345	0	0	1	0	0.01459854	0
192122	0	1	0	0	0	1	0	0.01459854	0.016949153
1011012	0	0	0.012931034	1	0	0	1	0.01459854	0
4365306	0	0	0.012931034	1	0.058823529	1	0	0	0.033898305
4365307	0	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
4365308	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
4060656	0	0	0.00862069	1	0.058823529	1	0	0.00729927	0.016949153
160336	0	0	0.012931034	1	0.029411765	1	0	0.087591241	0.186440678
2355543	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
58153	0	0	0.004310345	0	0	1	0	0.01459854	0
256883	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.016949153
256882	1	0	0.00862069	0	0.029411765	1	0	0.02189781	0.033898305
4041165	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
103245	0	0	0.00862069	1	0.029411765	0	1	0.00729927	0.016949153
256886	0	0	0.004310345	0	0.029411765	1	0	0.04379562	0.101694915
103240	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
4041160	0	1	0.012931034	0	0	1	0	0.01459854	0.016949153
918531	0	0	0.043103448	1	0	0	1	0.00729927	0.016949153
256889	0	1	0.012931034	0	0	1	0	0.00729927	0.016949153
16023	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
16026	0	0	0.004310345	0	0	0	1	0	0.016949153
1708695	0	0	0.034482759	0	0.029411765	1	0	0.03649635	0.06779661
4325491	0	0	0.004310345	1	0.029411765	1	0	0.03649635	0.084745763
4325493	0	0	0.004310345	1	0.029411765	1	0	0.02919708	0.084745763
4325496	0	0	0	0	0	1	0	0	0.016949153
570734	1	0	0.004310345	0	0.029411765	1	0	0.02919708	0.101694915
4109983	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
1604171	0	0	0.086206897	0	0.029411765	1	0	0.03649635	0.084745763
4109984	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
570733	0	1	0	0	0	1	0	0.01459854	0.016949153
410242	0	1	0.004310345	0	0	0	1	0	0.016949153
828471	0	0	0.004310345	0	0.029411765	1	0	0.00729927	0
11792	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
235003	1	0	0.004310345	0	0.029411765	1	0	0.02919708	0.06779661
828474	1	0	0.068965517	0	0.029411765	1	0	0.094890511	0.271186441
11795	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
214287	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
998459	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
214283	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
4294478	0	0	0.086206897	0	0	0	1	0.01459854	0.016949153
833324	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
4427534	1	0	0.034482759	0	0.029411765	1	0	0.02919708	0.084745763
4427535	0	1	0.004310345	0	0	1	0	0.00729927	0.016949153
4427536	1	0	0.030172414	0	0.029411765	1	0	0.03649635	0.084745763
4294476	0	0	0.086206897	0	0	0	1	0.01459854	0.016949153
4427530	1	0	0	0	0	1	0	0.00729927	0
4427531	1	0	0	0	0	1	0	0.00729927	0
214289	0	0	0.004310345	0	0.029411765	1	0	0.02919708	0.084745763
214288	0	0	0.012931034	0	0	0	1	0.00729927	0.016949153
215154	0	0	0.004310345	1	0.029411765	1	0	0.02919708	0.084745763
4312029	0	1	0.025862069	0	0.029411765	1	0	0.04379562	0.186440678
215151	0	1	0	0	0	1	0	0.01459854	0.016949153
215152	0	1	0.00862069	0	0	0	1	0.00729927	0.016949153
4295707	0	1	0.00862069	0	0	0	1	0.00729927	0.016949153
4295701	0	1	0	0	0	1	0	0.01459854	0
4312024	0	1	0	0	0	1	0	0.01459854	0.016949153
4475968	0	1	0	0	0	1	0	0.01459854	0
587873	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.033898305
587872	0	0	0.004310345	0	0	1	0	0	0.016949153
1074993	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
587874	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.033898305
587877	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
414888	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
2772775	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
835487	1	0	0.068965517	0	0.029411765	1	0	0.094890511	0.271186441
1132602	1	0	0.030172414	0	0.029411765	1	0	0.03649635	0.084745763
195476	0	1	0.00862069	0	0	0	1	0	0.016949153
1097966	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
195474	0	0	0.00862069	1	0	0	1	0.01459854	0
152870	0	0	0.004310345	1	0.176470588	1	0	0.065693431	0.169491525
195473	0	0	0.004310345	0	0	1	0	0.01459854	0
195470	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
4362650	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
635273	1	0	0.00862069	0	0.029411765	1	0	0.02919708	0.101694915
578520	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
559302	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
4383844	1	0	0	0	0.029411765	1	0	0.01459854	0
578525	0	0	0.00862069	1	0.058823529	1	0	0.00729927	0.016949153
578526	0	1	0	0	0	1	0	0.01459854	0.016949153
559308	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
578528	0	1	0	0	0.029411765	1	0	0.01459854	0
1958227	0	1	0.004310345	0	0	1	0	0.00729927	0
4383849	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
4383848	0	1	0	0	0	1	0	0.01459854	0
870009	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
4484112	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
850137	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
850135	0	0	0.004310345	1	0.029411765	1	0	0.02919708	0.084745763
53098	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
10689	1	0	0.004310345	0	0.029411765	1	0	0	0.016949153
1869388	0	1	0	0	0.029411765	1	0	0.02919708	0.016949153
357305	0	1	0	0	0	1	0	0.01459854	0.016949153
10680	0	0	0.00862069	0	0	1	0	0.01459854	0
1130395	1	0	0.004310345	0	0.029411765	1	0	0.01459854	0
518697	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
357302	0	1	0.004310345	0	0	1	0	0.01459854	0.016949153
357303	0	1	0	0	0	1	0	0.01459854	0.016949153
4403680	0	1	0	0	0	1	0	0.01459854	0.016949153
162796	1	0	0.068965517	0	0.029411765	1	0	0.094890511	0.271186441
305394	0	0	0.004310345	0	0	0	1	0	0.016949153
305395	0	0	0.004310345	0	0	1	0	0.00729927	0.016949153
305396	0	0	0.004310345	0	0	0	1	0	0.016949153
3008939	0	1	0.012931034	0	0	1	0	0.01459854	0.016949153
305398	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
4403689	0	1	0.00862069	0	0	0	1	0	0.016949153
1981997	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
12269	0	0	0.00862069	1	0.029411765	0	1	0.00729927	0.016949153
97498	1	0	0.030172414	0	0.029411765	1	0	0.051094891	0.101694915
1132739	0	0	0.00862069	1	0	0	1	0.00729927	0.016949153
1132734	1	0	0.012931034	0	0.058823529	1	0	0.00729927	0.016949153
1132732	0	1	0	0	0.029411765	1	0	0.02919708	0.016949153
12264	0	0	0.00862069	0	0.029411765	0	1	0.00729927	0.016949153
4365281	0	0	0.784482759	1	0.529411765	1	0	0.795620438	1.084745763
2123377	0	1	0	0	0	1	0	0.01459854	0
90147	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
564574	1	0	0	0	0	1	0	0.00729927	0
3474874	0	0	0.784482759	1	0.529411765	1	0	0.795620438	1.084745763
845078	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
875189	0	0	0.004310345	0	0	1	0	0.00729927	0.016949153
2216074	0	0	0.00862069	0	0	0	1	0.01459854	0.016949153
845077	0	0	0.004310345	0	0	0	1	0	0.016949153
577290	1	0	0.004310345	0	0	0	1	0.00729927	0.016949153
845072	0	1	0	0	0	1	0	0.01459854	0.016949153
176940	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
146440	0	1	0	0	0.029411765	1	0	0.01459854	0
114263	0	1	0.004310345	0	0.029411765	1	0	0	0.016949153
4472601	1	0	0.012931034	0	0.029411765	1	0	0.051094891	0.254237288
8885	1	0	0.00862069	0	0.029411765	1	0	0.051094891	0.169491525
8886	1	0	0.00862069	0	0.029411765	1	0	0.051094891	0.169491525
4472608	1	0	0.012931034	0	0.058823529	1	0	0.02189781	0.016949153
8881	1	0	0.00862069	0	0.029411765	1	0	0.051094891	0.169491525
8882	1	0	0.00862069	0	0.029411765	1	0	0.051094891	0.169491525
8883	1	0	0.00862069	0	0.029411765	1	0	0.051094891	0.169491525
1086250	0	1	0.004310345	0	0	1	0	0.01459854	0.016949153
577294	0	1	0.012931034	0	0	1	0	0.01459854	0.016949153
310093	0	1	0	0	0	1	0	0.01459854	0.016949153
45610	0	0	0.004310345	0	0	0	1	0	0.016949153
654461	0	0	0.004310345	1	0	0	1	0.01459854	0.016949153
44560	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
542936	0	0	0.004310345	0	0	0	1	0	0.016949153
542934	0	0	0.00862069	1	0	0	1	0.00729927	0.016949153
542933	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
3123353	0	0	0.004310345	0	0	1	0	0.01459854	0
851668	0	1	0	0	0	1	0	0.01459854	0.016949153
163444	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
851661	0	0	0.00862069	1	0	0	1	0.00729927	0.016949153
786824	0	1	0	0	0	1	0	0.01459854	0.016949153
579061	1	0	0	0	0.029411765	1	0	0.01459854	0
827717	0	1	0	0	0.029411765	1	0	0.02189781	0
851667	0	1	0.00862069	0	0.029411765	0	1	0	0.016949153
696972	0	1	0.025862069	0	0.029411765	1	0	0.04379562	0.186440678
68651	1	0	0.030172414	0	0.029411765	1	0	0.03649635	0.084745763
68657	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
68654	0	0	0.086206897	0	0.029411765	1	0	0.03649635	0.033898305
2323586	0	1	0.00862069	0	0	0	1	0	0.016949153
13137	1	0	0.00862069	0	0.029411765	0	1	0.00729927	0.016949153
4390008	0	0	0.784482759	1	0.529411765	1	0	0.795620438	1.084745763
2873722	1	0	0.030172414	0	0.029411765	1	0	0.03649635	0.084745763
2873723	0	0	0.004310345	0	0.029411765	1	0	0.04379562	0.101694915
168564	0	0	0.004310345	0	0	1	0	0.01459854	0
168566	1	0	0	0	0	1	0	0.00729927	0
168567	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
3098733	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
1132993	0	1	0.047413793	0	0	1	0	0.01459854	0
4446108	0	0	0.00862069	1	0.029411765	0	1	0.00729927	0.016949153
4446109	1	0	0	0	0.029411765	1	0	0.01459854	0
4415058	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
565220	0	1	0	0	0.029411765	1	0	0.01459854	0
565221	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
151750	1	0	0.004310345	0	0.029411765	0	1	0	0.016949153
4446106	0	1	0	0	0.029411765	1	0	0.01459854	0
4446107	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
2621378	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
1588	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
91431	0	0	0.00862069	0	0	0	1	0.00729927	0.016949153
844309	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
544198	1	0	0.004310345	0	0.029411765	1	0	0.02919708	0.101694915
844305	0	1	0	0	0	1	0	0.01459854	0.016949153
1131607	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
1764783	1	0	0.030172414	0	0.029411765	1	0	0.03649635	0.06779661
544191	0	0	0.004310345	0	0	1	0	0	0.016949153
544190	1	0	0.004310345	0	0.029411765	1	0	0.02919708	0.101694915
756256	0	0	0.043103448	1	0	0	1	0.00729927	0.016949153
179489	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
179488	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
293221	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
4310872	0	1	0.004310345	0	0	1	0	0.01459854	0.016949153
179487	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
179486	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
179483	0	0	0.004310345	0	0	1	0	0.01459854	0
144604	0	0	0.030172414	0	0	0	1	0.01459854	0.016949153
178758	0	0	0.004310345	0	0	1	0	0.01459854	0
66684	1	0	0.056034483	0	0.029411765	1	0	0.03649635	0.050847458
20028	1	0	0.004310345	0	0.029411765	0	1	0	0.016949153
288707	0	1	0	0	0	1	0	0.01459854	0.016949153
288706	0	1	0	0	0	1	0	0.01459854	0.016949153
178750	0	1	0.00862069	0	0.029411765	0	1	0	0.016949153
2354411	1	0	0.012931034	0	0.058823529	1	0	0.02189781	0.016949153
178756	0	1	0.00862069	0	0	0	1	0.00729927	0.016949153
288702	0	1	0	0	0	1	0	0.01459854	0.016949153
145556	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
4259853	0	1	0	0	0.029411765	1	0	0.01459854	0
913282	1	0	0	0	0.029411765	1	0	0.01459854	0
282950	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
143387	0	1	0.004310345	0	0	1	0	0.00729927	0
143386	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
193055	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
193053	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
143380	0	0	0.004310345	0	0	1	0	0.01459854	0
104010	0	1	0	0	0	1	0	0.01459854	0
4439459	0	1	0.00862069	0	0	0	1	0.00729927	0.016949153
129354	1	0	0.012931034	0	0.029411765	1	0	0.051094891	0.237288136
4417018	1	0	0.030172414	0	0.029411765	1	0	0.02919708	0.06779661
4296426	0	0	0.043103448	1	0	0	1	0.00729927	0.016949153
4296422	0	1	0.004310345	0	0	1	0	0.00729927	0
28284	1	0	0.00862069	0	0.058823529	1	0	0.00729927	0.016949153
4477955	0	1	0.012931034	0	0	1	0	0.00729927	0.016949153
217146	1	0	0	0	0.029411765	1	0	0.01459854	0
4477951	1	0	0.068965517	0	0.029411765	1	0	0.094890511	0.271186441
4410547	0	1	0	0	0	1	0	0.01459854	0
4410546	0	1	0	0	0	1	0	0.01459854	0.016949153
2535521	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
4410541	0	1	0.00862069	0	0.029411765	0	1	0	0.016949153
670855	0	0	0.004310345	0	0	1	0	0.01459854	0
351324	0	0	0.043103448	0	0	0	1	0.00729927	0.016949153
253113	0	0	0.00862069	0	0	1	0	0.01459854	0
268934	0	0	0.00862069	0	0.058823529	1	0	0.00729927	0
268935	1	0	0.030172414	0	0.029411765	1	0	0.02919708	0.06779661
268933	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
4445451	1	0	0.004310345	0	0	1	0	0.00729927	0
351323	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
4480422	0	0	0.004310345	0	0	1	0	0.00729927	0.016949153
351328	0	1	0	0	0	1	0	0.01459854	0.016949153
169218	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
1144657	0	0	0.00862069	0	0.029411765	0	1	0.00729927	0.016949153
4401466	1	0	0	0	0	1	0	0.00729927	0
4409658	0	1	0	0	0	1	0	0.01459854	0
4401465	0	1	0.025862069	0	0.029411765	1	0	0.04379562	0.186440678
4401462	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
1038109	1	0	0.004310345	0	0.029411765	0	1	0	0.016949153
587052	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
150801	0	1	0.012931034	0	0	1	0	0.01459854	0.016949153
150803	0	1	0.004310345	0	0	1	0	0.00729927	0
549817	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
4401468	0	0	0.004310345	0	0.029411765	1	0	0.04379562	0.101694915
3893397	0	1	0.00862069	0	0	1	0	0.00729927	0.016949153
731854	0	0	0.784482759	1	0.529411765	1	0	0.795620438	1.084745763
731856	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.016949153
828043	0	0	0.043103448	1	0	0	1	0.00729927	0.016949153
731851	0	0	0.004310345	0	0	1	0	0	0.016949153
251983	0	0	0.030172414	0	0	0	1	0.01459854	0.016949153
92167	1	0	0.030172414	0	0.029411765	1	0	0.02919708	0.06779661
776980	0	0	0.215517241	1	0.088235294	1	0	0.211678832	0.423728814
92161	0	1	0.004310345	0	0	1	0	0.01459854	0.016949153
925483	0	0	0.004310345	1	0.029411765	1	0	0.02919708	0.06779661
730720	0	1	0	0	0.029411765	1	0	0.01459854	0
4062650	1	0	0.030172414	0	0.029411765	1	0	0.02919708	0.06779661
74078	0	1	0.004310345	0	0	1	0	0.00729927	0
503138	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
3884513	1	0	0.004310345	0	0.029411765	1	0	0	0.016949153
1060769	1	0	0	0	0.029411765	0	1	0	0.016949153
4452719	0	0	0.012931034	1	0.029411765	1	0	0.087591241	0.186440678
4154833	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
813710	1	0	0.00862069	0	0.058823529	1	0	0.00729927	0.016949153
738538	1	0	0.012931034	0	0.058823529	1	0	0.02189781	0.016949153
4016967	0	1	0	0	0.029411765	1	0	0.01459854	0
3041755	1	0	0.012931034	0	0.029411765	1	0	0.051094891	0.237288136
1027509	0	0	0.012931034	1	0	0	1	0.01459854	0
3621064	1	0	0.00862069	0	0	0	1	0.00729927	0.016949153
4016968	0	1	0	0	0.029411765	1	0	0.01459854	0
114096	0	0	0.012931034	1	0.058823529	1	0	0	0.033898305
114095	0	0	0.00862069	1	0.058823529	1	0	0.00729927	0.016949153
114093	0	1	0	0	0.029411765	1	0	0.01459854	0
4307378	0	0	0.043103448	1	0	0	1	0.00729927	0.016949153
4482233	0	1	0	0	0	1	0	0.01459854	0.016949153
1136347	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
4206782	1	0	0.004310345	0	0.029411765	1	0	0	0.016949153
4307371	0	0	0.043103448	1	0	0	1	0.00729927	0.016949153
4206785	0	0	0	0	0	1	0	0	0.016949153
1894041	0	0	0.004310345	0	0.029411765	1	0	0.03649635	0.101694915
1894040	0	1	0.004310345	0	0	1	0	0.01459854	0
4441228	0	0	0.150862069	1	0.117647059	1	0	0.189781022	0.576271186
369082	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
1057318	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
117547	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
533654	0	1	0.004310345	0	0	1	0	0.00729927	0.016949153
1057312	1	0	0.004310345	0	0	0	1	0	0.016949153
1057310	1	0	0.004310345	0	0.029411765	1	0	0	0.016949153
533655	0	0	0.004310345	0	0	1	0	0	0.016949153
220653	0	0	0.00862069	1	0.058823529	1	0	0.00729927	0.016949153
369080	0	0	0.086206897	0	0.029411765	1	0	0.03649635	0.084745763
4331526	0	1	0	0	0.029411765	1	0	0.01459854	0
4331523	0	0	0.784482759	1	0.529411765	1	0	0.795620438	1.084745763
4471344	1	0	0.034482759	0	0.029411765	1	0	0.02919708	0.06779661
350056	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
953881	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
350053	1	0	0.11637931	0	0.029411765	1	0	0.03649635	0.101694915
350052	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
890056	0	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
4438665	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
330013	1	0	0.00862069	0	0	0	1	0.00729927	0.016949153
186888	0	1	0.00862069	0	0	0	1	0	0.016949153
571031	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
186883	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
186881	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
186887	1	0	0.004310345	0	0.029411765	1	0	0	0.016949153
186886	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
186884	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
348065	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
348067	1	0	0.030172414	0	0.029411765	1	0	0.02919708	0.06779661
369089	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
1032978	0	1	0	0	0.029411765	1	0	0.01459854	0
4450741	0	0	0.004310345	0	0	1	0	0.01459854	0
1112641	0	1	0	0	0.029411765	1	0	0.01459854	0
1112642	1	0	0.00862069	0	0.058823529	1	0	0.01459854	0.016949153
148843	0	0	0.004310345	1	0.029411765	1	0	0.02919708	0.084745763
816789	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
521866	0	1	0	0	0.029411765	1	0	0.00729927	0
816787	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.016949153
816785	0	1	0.00862069	0	0	0	1	0.00729927	0.016949153
816783	0	0	0.081896552	1	0.205882353	1	0	0.270072993	0.762711864
816781	0	1	0.00862069	0	0	0	1	0.00729927	0.016949153
4414731	1	0	0.004310345	0	0.029411765	0	1	0	0.016949153
646909	1	0	0.004310345	0	0.029411765	1	0	0.03649635	0.152542373
4414733	0	1	0.004310345	0	0.029411765	1	0	0.02919708	0.050847458
4414734	1	0	0.004310345	0	0.029411765	1	0	0	0.016949153
209216	0	1	0	0	0	1	0	0.01459854	0.016949153
4458177	0	0	0.00862069	0	0	1	0	0.01459854	0
921813	0	1	0.012931034	0	0	1	0	0.01459854	0.016949153
4458173	1	0	0.004310345	0	0.029411765	1	0	0.02919708	0.101694915
1013943	1	0	0	0	0	1	0	0.00729927	0
165845	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
2117968	0	1	0	0	0	1	0	0.01459854	0
544574	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
4404942	0	0	0.00862069	0	0.058823529	1	0	0.00729927	0
4404943	0	0	0.043103448	0	0	0	1	0.00729927	0.016949153
837732	1	0	0.004310345	0	0.029411765	1	0	0.02919708	0.101694915
4440176	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
4440175	0	0	0.004310345	0	0	1	0	0.00729927	0.016949153
4440171	0	1	0	0	0	1	0	0.01459854	0.016949153
514974	0	1	0	0	0	1	0	0.01459854	0.016949153
1143971	1	0	0	0	0.029411765	1	0	0.01459854	0
514971	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
790545	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
790544	0	1	0.00862069	0	0.029411765	1	0	0	0.016949153
113397	0	1	0.004310345	0	0	0	1	0	0.016949153
994461	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
724911	1	0	0.004310345	0	0.029411765	1	0	0	0.016949153
2353139	0	1	0.004310345	0	0	0	1	0	0.016949153
309419	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
332214	0	0	0.004310345	0	0	1	0	0	0.016949153
332210	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
340696	0	0	0.00862069	1	0	0	1	0.00729927	0.016949153
340693	0	0	0.00862069	1	0	0	1	0.00729927	0.016949153
340690	0	1	0.00862069	0	0	0	1	0	0.016949153
1142846	1	0	0	0	0	1	0	0.00729927	0
340698	0	0	0.004310345	0	0.029411765	1	0	0.00729927	0
4483907	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
3563487	0	1	0.004310345	0	0.029411765	1	0	0	0.016949153
4352692	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.016949153
1127798	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
530785	0	1	0.012931034	0	0	1	0	0.01459854	0.016949153
106687	0	1	0.00862069	0	0	0	1	0	0.016949153
530786	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
530781	0	1	0.012931034	0	0	1	0	0.01459854	0.016949153
106683	1	0	0.004310345	0	0.029411765	1	0	0.04379562	0.271186441
805609	1	0	0.004310345	0	0.029411765	1	0	0.01459854	0
817439	0	1	0.00862069	0	0.029411765	1	0	0	0.016949153
4304054	0	0	0.004310345	0	0.029411765	1	0	0.00729927	0
817435	0	0	0.043103448	1	0.058823529	1	0	0.197080292	0.576271186
4304056	1	0	0.012931034	0	0.058823529	1	0	0.02189781	0.016949153
817433	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
4304050	0	0	0.004310345	0	0	1	0	0.00729927	0.016949153
210264	0	1	0.012931034	0	0	1	0	0.01459854	0.016949153
210266	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
275879	0	0	0.00862069	0	0.029411765	0	1	0.00729927	0.016949153
275878	0	1	0.00862069	0	0	0	1	0.00729927	0.016949153
210262	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
275875	0	0	0.086206897	0	0	0	1	0.01459854	0.016949153
275877	0	1	0.00862069	0	0	0	1	0.00729927	0.016949153
210269	0	0	0.081896552	1	0.205882353	1	0	0.270072993	0.762711864
4286218	0	0	0.00862069	0	0	1	0	0.01459854	0
668017	0	0	0	0	0	1	0	0.01459854	0
275872	0	0	0.004310345	0	0.029411765	1	0	0.04379562	0.101694915
808381	0	0	0.081896552	1	0.205882353	1	0	0.270072993	0.762711864
808380	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
808382	0	1	0.012931034	0	0	1	0	0.01459854	0.016949153
517409	0	0	0.086206897	0	0.029411765	1	0	0.03649635	0.033898305
1147903	0	1	0.00862069	0	0.029411765	0	1	0	0.016949153
1785734	0	0	0.004310345	0	0	1	0	0.01459854	0
800557	1	0	0	0	0.029411765	1	0	0.01459854	0
517405	0	0	0.004310345	0	0	0	1	0	0.016949153
270994	0	1	0.00862069	0	0	0	1	0.00729927	0.016949153
1105140	0	0	0	0	0.029411765	1	0	0.01459854	0
517401	0	0	0.004310345	0	0	1	0	0.00729927	0.016949153
270990	0	0	0.004310345	0	0	1	0	0.01459854	0
270993	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
270992	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
248961	0	1	0.025862069	0	0.029411765	1	0	0.04379562	0.186440678
